PlayerID,Age,Gender,Location
47737,42,Male,USA
45722,28,Male,Asia
46731,33,Female,Other
10201,17,Male,Europe
13002,35,Male,Europe
45505,33,Male,Europe
9487,15,Male,Europe
16453,16,Male,Europe
17885,17,Male,Europe
20280,20,Male,Asia
15067,49,Male,USA
31118,16,Male,USA
47261,35,Female,USA
20535,33,Male,USA
37668,40,Male,Europe
42264,19,Male,USA
35577,20,Male,Europe
11099,25,Male,USA
37608,26,Male,Europe
11412,22,Male,Other
31373,25,Female,USA
10560,40,Male,USA
9787,19,Male,Europe
24355,35,Male,USA
46944,43,Male,Other
23457,48,Female,Asia
20090,18,Male,USA
48105,48,Female,Europe
32720,33,Male,Asia
27003,41,Male,Asia
11449,16,Female,Asia
25819,16,Male,Europe
20842,30,Female,Asia
15197,15,Male,USA
48320,44,Male,USA
45877,35,Female,USA
29020,20,Male,Asia
45368,28,Male,Europe
23314,29,Female,USA
14310,40,Male,Europe
12736,37,Male,USA
9056,28,Male,USA
40325,28,Male,Other
15238,36,Female,Asia
43580,29,Male,USA
46294,33,Female,Europe
33253,37,Male,Europe
13866,32,Male,USA
33602,49,Male,Asia
23551,40,Female,Other
37518,36,Male,USA
23913,29,Female,USA
11069,43,Male,Europe
31184,40,Male,Europe
42961,40,Female,Europe
48873,30,Female,Europe
33917,39,Female,Asia
28199,19,Female,USA
28500,16,Male,Europe
16571,23,Male,USA
10627,17,Female,USA
29286,43,Female,Asia
26529,36,Female,Europe
47681,49,Female,Asia
34707,44,Female,USA
23732,40,Male,Asia
38752,35,Male,USA
26445,32,Male,USA
34362,49,Female,Europe
30941,22,Male,Asia
43548,19,Female,Asia
20639,33,Female,USA
31408,29,Male,Asia
16530,25,Male,USA
43313,39,Female,Asia
10745,18,Female,Europe
31505,44,Female,Asia
46539,30,Female,USA
27158,24,Male,USA
28430,37,Male,Europe
39064,43,Male,USA
46775,31,Male,Asia
16347,39,Female,Europe
27244,48,Female,Asia
37703,22,Male,USA
25499,21,Male,USA
18875,27,Male,Other
29188,40,Male,USA
40380,36,Male,USA
47387,21,Male,USA
41907,49,Female,Europe
15835,32,Female,USA
29820,25,Male,USA
23375,21,Female,Other
35170,45,Female,Asia
24732,23,Male,USA
29024,49,Male,USA
44252,21,Female,Europe
14524,35,Male,USA
16278,19,Male,Europe
26469,46,Male,USA
9480,33,Female,USA
12310,38,Female,USA
14530,26,Female,USA
41104,40,Female,USA
46580,40,Male,USA
32562,49,Female,Asia
38437,15,Female,Europe
22077,27,Female,Asia
29807,41,Female,Europe
39405,49,Male,USA
10615,39,Male,Asia
46498,15,Female,Asia
29163,46,Female,USA
16587,36,Male,Europe
24569,42,Female,Europe
39641,29,Male,Europe
48261,41,Female,USA
34905,32,Male,Europe
35672,39,Male,USA
37604,29,Male,Asia
16104,33,Female,Asia
43938,18,Male,Europe
27944,20,Male,USA
38950,34,Female,Asia
22830,44,Male,USA
32108,42,Male,Europe
11836,25,Male,USA
18413,15,Female,USA
46179,16,Female,Europe
23727,22,Female,USA
10388,29,Female,Asia
23665,48,Male,USA
19660,32,Male,Asia
19914,16,Male,Europe
10366,38,Male,USA
22713,34,Male,USA
32350,22,Female,USA
40944,39,Male,Asia
21618,32,Female,Asia
29704,39,Male,USA
30426,26,Male,USA
23801,48,Female,Europe
9768,44,Male,Asia
43627,32,Male,Europe
13449,41,Male,USA
32919,47,Male,USA
39503,47,Female,Europe
31482,45,Male,Europe
46888,49,Female,USA
11349,16,Male,USA
36457,47,Male,USA
23444,43,Male,Europe
30350,32,Male,Europe
36782,18,Male,USA
22579,49,Female,Other
39879,15,Male,USA
44804,40,Male,Europe
17349,39,Male,Europe
22180,32,Male,USA
36984,28,Male,USA
26426,43,Female,Europe
30735,33,Female,Europe
32392,47,Female,Europe
31603,33,Male,USA
39561,27,Male,USA
21681,38,Female,USA
32771,39,Male,Asia
23169,29,Male,Asia
9753,19,Female,USA
17056,16,Male,Europe
43592,23,Male,USA
10199,43,Female,Europe
41679,49,Female,Asia
33068,42,Female,Asia
24481,31,Male,Asia
42469,34,Female,Europe
30739,21,Female,Asia
32200,48,Male,Europe
39366,37,Male,USA
11627,25,Female,Europe
34988,42,Female,USA
12676,36,Female,USA
21682,43,Female,USA
26056,21,Male,USA
29025,23,Female,USA
15202,49,Male,Europe
36894,17,Male,USA
41837,32,Male,Europe
29933,21,Male,Other
31323,17,Male,Asia
46605,32,Male,Europe
23824,33,Male,Other
29019,29,Female,Other
28978,23,Male,Europe
17153,49,Male,Asia
9890,31,Female,USA
14068,32,Male,USA
41834,43,Male,Asia
26437,42,Male,USA
32650,17,Male,Europe
13704,17,Female,USA
28362,39,Male,USA
13541,15,Male,Asia
17374,27,Female,USA
9611,43,Female,Asia
36794,24,Male,Europe
27841,17,Male,Europe
38317,21,Female,USA
21259,42,Male,Europe
16771,26,Male,USA
14640,49,Male,Europe
19087,33,Female,Asia
48122,21,Female,Europe
20215,48,Male,USA
14743,19,Male,Europe
41284,44,Female,USA
49011,18,Male,USA
27607,46,Male,USA
36311,31,Male,USA
39750,22,Male,USA
20454,22,Female,Europe
29442,18,Male,USA
18922,22,Male,USA
28531,25,Female,Other
26170,34,Male,Asia
15783,18,Female,Europe
27574,36,Male,Europe
28697,37,Male,Asia
14463,28,Male,Asia
43582,21,Male,USA
12010,15,Female,Asia
13447,15,Male,Europe
39557,37,Female,USA
35896,19,Female,Europe
10831,21,Male,Asia
42900,42,Female,Asia
16752,27,Male,Asia
32778,19,Male,Other
38068,22,Male,Europe
10031,40,Male,Europe
13735,29,Male,Europe
18528,26,Female,USA
35152,30,Male,USA
20978,42,Male,Europe
47177,27,Male,Europe
14935,46,Female,Europe
35260,20,Male,Other
35617,18,Male,Europe
40922,16,Male,Asia
21664,31,Female,Europe
48020,27,Male,Europe
41821,46,Male,Asia
21059,37,Female,USA
25262,22,Male,USA
46873,30,Female,Europe
13881,31,Male,USA
47952,22,Male,USA
33350,40,Female,USA
37176,19,Female,Asia
33866,40,Male,USA
42486,28,Male,USA
38707,39,Male,Other
28573,49,Male,Asia
34798,28,Female,Asia
15803,45,Female,USA
46461,41,Female,Europe
46431,41,Male,Asia
30225,45,Male,Europe
27382,44,Female,Europe
36535,36,Male,Asia
16002,39,Female,Asia
27468,42,Male,Europe
30361,36,Female,Other
38212,23,Female,USA
44367,33,Male,Asia
39956,41,Female,USA
20155,22,Male,Europe
31567,30,Female,USA
45989,20,Male,USA
14302,31,Female,USA
22980,15,Female,USA
25082,23,Male,USA
25738,36,Male,Asia
10057,31,Female,USA
35219,36,Male,Asia
20506,20,Male,Europe
36954,27,Male,Europe
47356,36,Female,Europe
30227,16,Male,Asia
38123,25,Male,USA
37048,35,Male,Europe
14961,27,Male,USA
22943,26,Male,USA
15906,39,Male,USA
13307,31,Female,Europe
29771,37,Male,Europe
38307,44,Male,USA
11741,35,Male,Asia
27389,15,Male,Asia
18281,44,Male,Europe
40831,25,Female,Europe
21234,29,Female,Europe
38122,32,Male,Europe
31700,44,Male,Asia
19116,37,Female,USA
46013,36,Female,Asia
25101,48,Female,Asia
44218,35,Female,Asia
23796,18,Male,Europe
10757,20,Male,Asia
14632,26,Female,USA
35967,31,Male,Asia
46874,49,Male,USA
24911,17,Female,Other
17414,40,Female,USA
36639,46,Male,Other
28418,42,Female,Europe
44493,38,Male,Europe
32719,16,Female,USA
14865,22,Male,USA
35966,39,Female,USA
25440,47,Male,USA
27321,48,Male,USA
45438,37,Male,Europe
21222,29,Male,USA
20502,42,Male,Europe
38459,39,Female,Europe
46076,48,Male,USA
35664,29,Female,Europe
9171,47,Male,USA
40979,23,Female,Europe
28121,20,Male,USA
43971,38,Male,Europe
12826,38,Male,USA
19650,19,Female,Europe
15425,24,Female,Europe
35175,41,Male,Europe
25953,39,Female,Europe
47657,30,Male,Europe
22211,17,Male,Europe
47212,16,Male,USA
14870,23,Female,USA
45629,23,Male,USA
47170,32,Male,Asia
12713,36,Female,Asia
16473,48,Female,Europe
30523,26,Female,USA
40084,47,Male,Asia
41385,16,Female,USA
30378,49,Male,Asia
34410,17,Male,USA
41399,21,Female,Europe
46299,16,Male,USA
37600,45,Male,Europe
42128,34,Female,USA
39618,18,Female,USA
42405,28,Male,USA
48400,27,Male,USA
36196,30,Female,Europe
24040,35,Male,USA
42190,37,Male,USA
23826,26,Female,Asia
38539,37,Male,Europe
15386,36,Male,Europe
37528,43,Female,Asia
43047,45,Male,USA
41861,20,Male,USA
22350,30,Male,Other
23441,23,Male,Europe
49012,46,Female,Europe
34779,48,Female,Europe
19658,20,Female,USA
46396,39,Male,Other
19620,35,Male,Europe
27869,44,Female,Europe
24863,39,Female,Europe
24478,29,Female,Europe
35443,46,Female,USA
31789,27,Male,Asia
29003,21,Male,Europe
34021,30,Female,Europe
12353,20,Male,USA
11337,39,Male,Asia
40845,38,Male,Europe
13918,48,Male,USA
40816,17,Male,USA
23860,39,Female,Asia
15314,40,Male,Europe
32833,35,Female,USA
39518,25,Female,USA
11771,28,Female,Europe
25610,20,Female,USA
21905,34,Female,USA
12630,25,Male,Other
26976,25,Male,Europe
47979,29,Male,Europe
46051,37,Male,Europe
17869,30,Male,Asia
40239,19,Male,Asia
16863,24,Male,USA
41609,35,Female,Europe
17894,42,Male,Europe
46801,43,Male,Asia
28480,49,Male,USA
24866,21,Male,Europe
17815,41,Male,Asia
28040,16,Male,Other
10312,43,Male,USA
47116,35,Male,Europe
37064,46,Female,USA
32027,18,Female,Asia
13537,49,Male,USA
17024,45,Female,Asia
16801,20,Female,USA
44730,46,Female,USA
41964,18,Female,Europe
40550,38,Male,USA
33716,39,Male,Asia
34384,32,Male,Europe
47015,34,Female,Europe
20836,18,Male,USA
27498,25,Male,USA
24008,15,Male,USA
26285,25,Male,USA
12487,37,Male,Europe
45184,32,Female,Other
13574,23,Male,USA
33852,28,Female,Asia
16016,30,Female,Europe
33535,28,Female,USA
29854,44,Female,Asia
33357,39,Female,Asia
15294,18,Female,Europe
45219,47,Female,USA
14373,30,Female,Asia
43333,41,Male,USA
46008,24,Female,Other
39997,47,Female,Asia
18580,21,Male,Other
33450,35,Female,Europe
26705,36,Male,USA
29251,41,Female,USA
24912,18,Male,USA
29202,21,Female,Other
31427,42,Male,Europe
26355,48,Male,Asia
37382,31,Male,Europe
40985,35,Male,Asia
13271,44,Male,USA
33093,46,Male,USA
39226,15,Male,USA
28842,16,Female,Europe
47509,22,Female,Asia
25868,42,Female,Asia
14840,29,Male,USA
33897,46,Male,USA
18936,30,Male,USA
46291,22,Female,USA
35499,34,Female,USA
45596,43,Male,USA
18010,34,Male,Europe
29341,45,Male,Europe
24798,46,Male,USA
28893,35,Male,USA
30703,44,Male,Europe
35659,32,Female,Asia
41233,47,Male,Asia
39928,42,Male,Europe
24131,16,Male,Europe
25798,28,Female,USA
10699,41,Male,Other
28368,44,Male,USA
33366,35,Male,Europe
15795,28,Female,USA
20947,32,Male,USA
11378,47,Male,Europe
32402,48,Female,Other
11116,31,Female,Asia
31766,29,Male,Europe
45525,15,Female,Europe
9351,26,Female,Asia
45458,25,Male,Asia
24483,31,Female,Europe
21118,16,Male,Europe
12541,31,Female,USA
30008,45,Male,USA
20821,25,Male,Europe
40000,30,Female,Asia
15243,35,Female,Other
33432,33,Female,Europe
42322,28,Male,USA
31544,23,Female,Other
20316,26,Male,Europe
43905,18,Male,Europe
36464,38,Female,USA
15565,30,Female,Europe
35345,15,Female,Asia
44879,32,Male,Asia
30828,37,Male,Asia
44105,45,Female,Other
12930,39,Female,Europe
41946,38,Male,USA
25294,46,Male,Europe
41719,22,Female,Europe
42143,22,Male,USA
24690,35,Female,USA
27152,20,Male,Europe
45652,36,Male,Asia
13608,42,Female,Asia
32527,28,Male,USA
10681,18,Male,Other
48410,21,Male,Europe
43709,42,Male,USA
45000,41,Female,Europe
9470,31,Male,Asia
10840,49,Male,USA
30867,40,Male,USA
21904,23,Male,USA
44021,29,Male,Europe
46481,39,Male,Europe
28606,43,Female,Europe
48142,16,Male,Other
22357,15,Female,Asia
42481,36,Female,Asia
9419,27,Female,Asia
45185,20,Female,Other
26603,15,Male,USA
48238,39,Male,USA
12509,44,Male,USA
11093,26,Male,Asia
13121,45,Male,USA
26712,18,Male,Asia
47745,31,Male,USA
29060,16,Female,Asia
23439,28,Female,Europe
35910,49,Male,Europe
26268,30,Female,Asia
30163,21,Male,Other
19981,33,Female,USA
40530,26,Male,USA
9665,29,Male,Asia
9447,28,Female,Europe
13163,32,Female,USA
33548,30,Female,Asia
37469,15,Female,USA
42711,47,Female,Europe
9272,17,Female,USA
21338,29,Female,Asia
41992,18,Male,Europe
26227,22,Female,Europe
9862,45,Female,USA
31306,22,Female,Europe
45324,33,Female,USA
12615,42,Female,USA
41070,45,Male,Asia
12546,17,Male,Europe
27921,28,Male,Europe
24310,18,Female,Asia
31704,42,Male,Asia
18267,43,Male,Asia
29550,39,Male,USA
12980,49,Female,USA
21434,45,Female,USA
27585,23,Female,Europe
34759,40,Male,Asia
16604,22,Male,Asia
22704,49,Male,Other
24773,23,Male,Asia
9147,31,Female,USA
20286,40,Male,USA
23717,41,Female,Europe
23371,28,Female,Europe
22694,29,Female,Other
21775,48,Female,Europe
44250,35,Male,Asia
20517,44,Female,Europe
14495,22,Male,Europe
24036,41,Female,Other
16803,37,Male,USA
25287,26,Male,Europe
21242,30,Female,Asia
38192,26,Male,Europe
15412,28,Male,Other
48940,30,Male,USA
46502,44,Female,USA
33944,28,Female,Other
39125,19,Male,Europe
19909,42,Male,Europe
23164,49,Male,Europe
42241,46,Female,Other
17408,29,Female,USA
44429,25,Female,USA
37386,19,Male,USA
14437,46,Male,USA
36741,43,Male,Asia
40851,38,Female,USA
10386,26,Male,Europe
44183,18,Male,USA
21303,41,Female,Asia
43757,22,Male,Europe
40743,16,Male,Europe
40068,49,Male,Asia
21490,23,Male,Europe
45137,42,Male,Europe
44889,21,Male,USA
22470,16,Male,USA
18335,40,Female,Europe
44999,43,Female,USA
34989,33,Male,USA
42484,44,Male,Europe
43060,37,Female,Europe
16078,27,Female,USA
22931,42,Male,Europe
47089,38,Male,Europe
20685,16,Male,USA
46757,32,Female,Asia
17884,43,Male,USA
27838,31,Male,Europe
32442,44,Male,Asia
46954,49,Male,Europe
12250,33,Female,Asia
18210,21,Male,Asia
17085,25,Male,USA
46920,48,Male,Asia
35544,42,Female,USA
29862,45,Male,USA
48862,19,Female,USA
40972,32,Male,Europe
46277,44,Male,Europe
16633,47,Female,Asia
37849,40,Male,USA
24653,19,Female,Other
21058,37,Female,USA
30791,49,Male,Europe
46818,26,Male,Europe
37828,45,Female,USA
28513,18,Male,USA
19360,40,Male,USA
14480,18,Male,Other
46003,17,Male,USA
25427,42,Male,USA
37360,26,Female,Europe
34304,37,Male,USA
38798,20,Female,USA
23237,28,Male,USA
32012,31,Male,USA
24799,35,Male,Europe
21526,34,Male,Other
16458,26,Male,Asia
37552,25,Female,Other
37659,45,Male,USA
9997,46,Female,Asia
10827,28,Male,Asia
22944,39,Male,USA
9932,17,Female,Europe
10046,47,Male,Europe
23709,39,Male,Asia
13989,36,Male,Asia
32748,39,Female,USA
14030,25,Female,Europe
21178,35,Male,USA
34150,25,Male,Asia
12400,40,Female,Europe
41575,39,Male,USA
12901,40,Male,USA
9790,40,Female,USA
24660,27,Male,USA
24430,27,Male,USA
32869,37,Male,USA
16166,43,Male,Europe
33006,45,Female,Europe
26390,27,Female,Europe
11585,26,Male,Asia
12132,25,Female,Europe
26994,45,Female,USA
29699,37,Female,Europe
21642,20,Female,Europe
44430,18,Female,USA
11661,48,Female,USA
26026,36,Male,USA
19512,48,Female,USA
21301,46,Female,USA
20709,28,Male,Europe
32891,39,Male,Asia
9110,18,Female,Asia
38807,23,Female,Other
41647,36,Male,USA
34668,42,Male,Asia
30710,25,Female,USA
46510,31,Male,Europe
26398,46,Female,USA
16652,15,Male,Asia
24123,29,Female,USA
15616,30,Male,USA
9574,15,Male,USA
20575,31,Male,USA
34275,45,Male,Europe
43355,19,Female,Europe
22439,18,Male,USA
23652,31,Female,Europe
35530,36,Female,Asia
24211,28,Female,USA
39741,32,Male,USA
29425,32,Male,Europe
14170,43,Male,USA
23417,41,Male,USA
31693,22,Male,Asia
23276,36,Male,Asia
39878,43,Male,USA
40647,18,Female,Other
39895,28,Female,USA
46004,15,Female,USA
21515,47,Female,USA
45734,20,Female,Other
20503,40,Female,Europe
23175,33,Male,Europe
19710,34,Female,USA
16912,32,Male,USA
23800,16,Male,Asia
21737,15,Male,USA
22497,34,Female,USA
19553,16,Female,USA
9684,24,Male,Asia
34767,44,Male,Asia
43550,33,Male,Europe
49019,31,Male,USA
43778,17,Male,USA
31944,25,Male,Europe
34770,45,Female,USA
46577,44,Male,Other
26669,39,Male,Asia
31652,46,Female,USA
16056,32,Female,Europe
46393,21,Male,USA
20417,30,Male,Other
30690,23,Male,USA
22300,32,Male,Europe
48246,47,Female,Asia
38916,20,Male,Other
37175,19,Female,Other
37075,25,Male,USA
42496,44,Male,USA
40522,21,Male,Europe
26561,39,Female,Europe
26746,17,Male,USA
14551,32,Male,Europe
48270,19,Male,Europe
36242,44,Male,USA
46751,28,Male,USA
36998,43,Male,Europe
32805,30,Male,Europe
11222,32,Female,USA
20929,19,Female,Asia
26433,45,Male,Europe
35619,41,Female,Europe
34444,17,Male,Europe
47406,31,Female,USA
24469,25,Female,Europe
29602,35,Female,Europe
19976,41,Female,Europe
30237,22,Male,Europe
23408,48,Male,Asia
39958,35,Female,Europe
47090,44,Male,Europe
42846,26,Male,USA
40076,27,Male,Asia
18904,26,Female,Asia
24893,31,Female,Other
30244,43,Male,Europe
45186,39,Male,USA
17488,45,Male,Other
43898,32,Male,Asia
28679,37,Male,Asia
37725,21,Male,USA
43541,38,Female,Asia
48293,17,Female,USA
40028,33,Male,USA
24263,27,Female,USA
21268,19,Male,USA
26902,30,Male,Europe
38007,21,Male,USA
17892,22,Male,USA
17716,30,Male,USA
32969,41,Female,USA
27968,30,Male,Asia
25774,43,Male,USA
39827,32,Male,USA
41742,25,Female,Europe
35452,38,Male,USA
37254,41,Male,Europe
28434,47,Male,USA
11072,22,Female,Other
39723,46,Female,Europe
24579,33,Male,USA
42460,28,Female,USA
16810,27,Male,Other
25314,34,Female,Europe
10486,28,Male,USA
22026,48,Male,Asia
17629,36,Male,Europe
36431,17,Male,USA
16745,46,Female,Other
14567,33,Male,USA
38763,32,Female,Asia
16397,18,Female,Other
11545,41,Male,Europe
33932,25,Male,Other
42906,25,Male,Europe
41008,33,Female,USA
15691,16,Male,USA
44482,37,Male,Asia
40417,46,Male,USA
9805,16,Male,Europe
36758,20,Male,Other
39021,30,Female,USA
16293,43,Female,Europe
36869,30,Male,Asia
39919,43,Female,Europe
36043,34,Male,USA
20849,29,Female,Asia
21514,43,Male,Europe
48473,46,Female,Other
9983,37,Female,Europe
31882,15,Female,Asia
13962,23,Male,Europe
39325,33,Male,Europe
16326,33,Male,USA
40590,44,Female,Asia
28571,43,Female,Europe
38596,44,Female,USA
20069,44,Male,Europe
47042,21,Male,USA
37908,43,Male,Europe
46357,45,Male,USA
18353,38,Male,USA
36688,15,Female,USA
48545,20,Male,Asia
38892,43,Male,USA
28158,46,Male,USA
15336,17,Male,Europe
32004,32,Female,USA
47864,15,Male,USA
27475,17,Female,Asia
31450,43,Male,Asia
41245,49,Female,USA
48290,25,Male,USA
32520,18,Male,USA
46753,49,Male,USA
14914,20,Male,USA
18093,19,Male,Europe
29623,17,Female,Other
26695,46,Female,USA
41522,20,Male,USA
27355,32,Female,Asia
23075,23,Male,USA
23049,31,Female,USA
43800,27,Male,Europe
11910,48,Male,Asia
10734,38,Male,Europe
20997,25,Male,Asia
37938,15,Male,Asia
10800,48,Male,Asia
40879,41,Male,USA
27251,31,Male,Europe
22155,36,Male,Other
36448,43,Male,USA
25403,25,Male,Asia
16563,41,Female,USA
20472,19,Female,USA
15630,38,Female,Europe
9413,32,Female,USA
17698,43,Male,Other
25206,48,Female,Other
27598,32,Female,Europe
25351,35,Female,Asia
23760,25,Male,Asia
48340,18,Female,USA
15577,32,Female,Other
25526,38,Male,USA
46555,45,Male,Asia
29972,32,Male,USA
42743,27,Male,Europe
16102,31,Male,Europe
27019,39,Male,USA
34241,44,Male,USA
40228,16,Male,Europe
18491,17,Male,USA
35003,23,Female,Europe
37630,36,Female,Europe
25663,27,Male,Other
44476,23,Female,USA
19341,28,Female,Other
40196,29,Male,USA
27482,24,Male,Europe
38331,19,Male,USA
29482,41,Male,Europe
14837,37,Female,Asia
36921,48,Male,USA
28750,41,Female,Europe
45062,28,Male,USA
43691,19,Male,USA
20106,41,Male,USA
34069,33,Male,USA
39683,38,Male,Europe
46018,32,Male,USA
11077,17,Female,USA
20805,46,Male,USA
15144,42,Female,USA
33305,35,Male,Europe
45489,24,Female,USA
40621,31,Male,USA
10650,29,Male,Europe
46425,23,Female,Asia
19657,17,Male,USA
22111,47,Male,USA
28931,27,Female,USA
11655,31,Male,Asia
36375,35,Female,USA
42007,46,Female,Asia
24374,17,Male,USA
13598,26,Male,Asia
24150,42,Male,Other
11220,28,Male,Other
30195,48,Male,Europe
36183,40,Male,USA
48579,48,Female,USA
30847,33,Male,Europe
30618,24,Female,USA
14293,31,Male,USA
23840,15,Female,Europe
12283,26,Male,Europe
46503,15,Male,USA
47706,17,Male,USA
15315,16,Female,USA
18716,35,Male,Other
27260,48,Female,Europe
48949,45,Male,Other
13787,28,Male,Europe
42516,20,Male,Europe
25986,22,Male,USA
31881,31,Male,Other
28039,36,Female,USA
47252,40,Female,Other
15078,19,Female,Asia
30712,44,Male,USA
47620,47,Female,USA
23758,48,Male,USA
20445,44,Male,Asia
48903,25,Male,USA
39541,21,Male,Asia
34633,24,Female,USA
14113,18,Male,Other
20744,22,Female,Europe
29903,33,Male,USA
36156,17,Male,Other
15827,35,Female,Europe
43777,23,Male,USA
22756,43,Female,Other
28347,49,Male,Other
39379,39,Male,Asia
17532,49,Male,Other
23807,35,Male,Other
17148,18,Female,USA
35027,27,Female,Europe
20658,24,Male,Other
47113,33,Female,Europe
48323,24,Female,Asia
34513,27,Female,Europe
9683,42,Male,Other
39994,35,Male,Asia
21213,21,Female,Asia
48530,36,Male,Europe
25699,34,Male,Other
17248,36,Male,USA
40852,40,Male,Asia
44356,31,Female,Europe
38565,40,Male,Europe
14401,28,Male,USA
21732,32,Male,Europe
25713,40,Female,USA
20111,29,Female,Europe
21500,38,Male,USA
20716,28,Male,Asia
19480,36,Male,Europe
14128,36,Male,Asia
31125,21,Male,Europe
16961,24,Male,USA
39426,49,Female,Europe
33351,27,Male,Europe
30053,16,Male,Europe
47863,41,Female,USA
47663,21,Male,Europe
23803,32,Female,Asia
28272,40,Male,Other
15555,39,Male,Other
32874,18,Male,USA
30831,40,Male,Europe
31795,18,Male,Europe
48728,49,Female,Asia
39629,36,Male,Asia
14899,26,Male,USA
32225,15,Male,Europe
22810,45,Female,USA
36717,21,Male,USA
44043,23,Female,USA
27040,17,Female,Europe
44549,16,Female,USA
17263,20,Male,USA
29169,41,Male,USA
20170,21,Female,Europe
38890,36,Male,Asia
10220,19,Female,Europe
35855,38,Female,Europe
10295,25,Male,Other
32685,29,Male,Asia
27174,49,Male,USA
18734,47,Male,Europe
30982,32,Male,USA
35331,27,Male,Europe
27560,29,Female,Europe
19800,27,Male,USA
21508,29,Female,USA
26486,49,Male,USA
32077,38,Female,USA
14536,25,Male,USA
13764,27,Male,Europe
39082,15,Male,USA
11192,42,Male,Europe
18231,46,Male,Asia
29310,15,Male,Europe
45454,40,Female,Asia
40519,35,Male,USA
42699,38,Female,USA
45954,21,Male,Other
46279,17,Female,Asia
42656,39,Female,Europe
44571,27,Male,Asia
20129,16,Male,USA
24352,26,Female,Asia
11246,48,Female,USA
11776,49,Female,USA
44939,46,Female,Europe
11266,40,Male,USA
21070,21,Male,USA
18155,20,Male,Asia
30236,31,Male,USA
43784,34,Male,USA
13944,29,Female,Asia
32945,41,Male,Asia
20406,29,Male,Europe
16236,29,Female,USA
31913,21,Male,USA
16106,22,Female,Europe
46035,22,Female,Europe
20264,25,Female,Europe
48119,44,Male,Other
33666,40,Female,USA
33162,31,Male,Europe
37027,26,Male,Europe
44892,27,Female,Europe
19443,36,Male,Europe
36773,25,Male,Europe
42191,36,Female,Europe
47711,16,Male,Asia
40231,22,Female,Europe
23542,24,Female,Europe
15726,47,Female,Asia
39913,27,Male,Europe
24946,32,Female,USA
46750,43,Female,Europe
27111,20,Female,Europe
21597,32,Male,Europe
47916,17,Male,Other
9742,34,Female,Europe
34340,37,Female,USA
10171,43,Male,Asia
26383,16,Female,Asia
46041,33,Male,USA
39556,35,Female,Europe
29821,32,Female,Europe
33023,48,Female,USA
30836,20,Female,USA
16114,33,Male,USA
21853,27,Female,USA
20785,23,Female,Europe
27767,16,Male,Asia
30670,26,Male,Asia
11633,45,Female,USA
48007,49,Female,USA
15054,43,Female,Europe
9892,39,Female,Asia
34576,40,Male,USA
39942,19,Male,Europe
19940,28,Female,Europe
40638,37,Male,USA
20611,22,Male,Europe
42221,38,Male,Europe
37562,47,Male,Other
11853,25,Male,Asia
17788,22,Male,Other
27334,32,Female,Europe
30700,49,Male,USA
42434,38,Male,Europe
48529,36,Female,Asia
28182,24,Female,Asia
10184,32,Female,USA
38273,49,Female,Asia
11128,32,Male,Asia
19321,39,Male,Asia
9468,15,Female,USA
47379,48,Male,Asia
35417,34,Male,Europe
45863,25,Male,Asia
34155,43,Female,Europe
26321,46,Male,Other
38542,25,Male,Asia
30033,30,Male,Europe
48068,35,Male,Other
23060,36,Male,Europe
20079,41,Male,USA
26970,35,Female,USA
41816,48,Male,USA
14120,19,Male,Other
19735,18,Female,USA
45756,44,Male,Europe
13725,46,Male,USA
33804,37,Male,Other
39164,41,Male,Europe
45970,16,Male,USA
42943,34,Male,USA
12514,48,Female,USA
20219,36,Male,Asia
38931,20,Female,USA
23946,40,Male,Europe
38183,44,Male,Europe
10193,18,Male,Asia
29917,27,Female,Europe
19575,24,Male,Asia
30910,46,Male,Europe
46103,43,Female,USA
13538,34,Male,Other
39234,48,Male,Europe
15059,47,Male,Europe
21357,32,Female,Europe
16424,31,Male,USA
44284,30,Male,USA
47629,17,Male,USA
9884,16,Female,USA
19175,32,Female,Asia
29101,41,Male,Other
42604,40,Male,Europe
25132,23,Male,Asia
41990,17,Male,Asia
43143,43,Male,Europe
43947,42,Male,Other
10048,33,Male,USA
19566,24,Female,Asia
9377,38,Male,Asia
22558,21,Female,Europe
36550,31,Male,USA
29460,26,Female,Europe
24543,21,Male,Europe
35193,40,Female,Europe
27479,40,Male,USA
21309,36,Male,Europe
11746,49,Male,Europe
20588,22,Male,Europe
43298,26,Male,Asia
18816,23,Female,USA
21004,31,Female,Other
33591,20,Male,Asia
12561,43,Male,USA
39421,43,Male,Asia
30988,25,Male,Europe
40596,32,Female,Other
9520,42,Female,Europe
25956,34,Male,USA
34420,29,Male,Europe
25734,39,Male,USA
33398,27,Male,Europe
24593,29,Female,USA
24033,15,Female,USA
34521,35,Male,USA
35214,20,Male,Asia
38862,16,Female,Europe
9397,43,Female,USA
18464,27,Male,Asia
25311,47,Female,Europe
22253,49,Male,USA
15634,16,Male,USA
11978,48,Male,USA
45363,49,Female,Europe
32920,31,Female,USA
44152,44,Female,Other
14715,35,Female,Europe
33975,42,Male,Asia
35326,44,Male,Asia
43584,22,Male,USA
12848,37,Male,Asia
13324,17,Female,USA
15970,31,Male,Other
20646,38,Male,Europe
39345,43,Male,Europe
46513,24,Male,Asia
11033,49,Male,Europe
36842,43,Female,USA
45393,20,Female,Asia
13176,34,Male,USA
46259,38,Male,Europe
40110,27,Male,Europe
44743,36,Male,Europe
14304,21,Male,USA
